y_test,y_pred
153600,1211584.2794759825
8271600,4904854.148471615
2368000,3915054.5454545454
7179800,5572875.1773049645
10511400,11156651.489361702
9479200,10982058.826923076
20636600,18696161.76470588
8467000,8194646.79144385
4396200,8194646.79144385
11147300,11156651.489361702
896000,2151101.3698630137
4989500,7427003.493449782
870400,1211584.2794759825
15841600,18696161.76470588
8837200,5572875.1773049645
3328000,1681017.3410404625
5892900,8194646.79144385
153600,550158.4905660377
8880000,8264716.049382716
7907600,8194646.79144385
1920000,1306548.148148148
5050500,8194646.79144385
11493600,8194646.79144385
11912100,14871509.401709402
18482900,14871509.401709402
8082900,8194646.79144385
5009600,5648964.814814814
10620200,6525491.338582677
3615400,4990861.471861471
6445800,8670825.2
10174000,12923541.420118343
3469400,6947436.269430052
13950500,16927065.36312849
15777300,18696161.76470588
11229300,13761523.27586207
4605200,4990861.471861471
20294200,14871509.401709402
5206500,5424037.226277372
6195200,3901062.295081967
9369300,11156651.489361702
8172800,6577257.86163522
3056000,4904854.148471615
4302000,6525491.338582677
1088000,3915054.5454545454
51200,1211584.2794759825
14829700,17019851.724137932
2372000,5648964.814814814
6690000,8670825.2
4257600,4213171.698113208
1792000,2560000.0
14972300,5242493.1034482755
7359200,9604430.64516129
4646200,4990861.471861471
41184600,24033901.796407185
6214400,6408169.724770642
13219800,17019851.724137932
6358400,8194646.79144385
5574400,5648964.814814814
3353600,3901062.295081967
4196800,5648964.814814814
947200,2151101.3698630137
8018400,9033719.696969697
8121400,4990861.471861471
3430400,1681017.3410404625
409600,1211584.2794759825
2732800,5521441.758241759
10898500,8670825.2
4265600,5572875.1773049645
96786800,14871509.401709402
2150400,1211584.2794759825
7315700,9390321.212121213
6925000,8670825.2
4846400,5624623.2558139535
486400,1681017.3410404625
51200,550158.4905660377
7129600,5521441.758241759
7229800,6770826.315789473
204800,550158.4905660377
7482600,11156651.489361702
10282600,14871509.401709402
8564800,5648964.814814814
4976000,5521441.758241759
13035800,7828053.846153846
9753600,6577257.86163522
8299700,5242493.1034482755
4083200,2627471.186440678
6416600,6525491.338582677
5088100,6773153.503184713
4673000,6770826.315789473
3545600,6577257.86163522
6941300,11156651.489361702
6575100,6687035.0
7912400,4904854.148471615
18720000,5521441.758241759
9910700,12923541.420118343
6726200,6947436.269430052
5158400,3915054.5454545454
6830800,6770826.315789473
665600,1681017.3410404625
4025600,6577257.86163522
6539500,7427003.493449782
12823400,10861135.454545455
4756800,6525491.338582677
7232000,3915054.5454545454
18141600,12923541.420118343
4720000,5648964.814814814
7180800,5521441.758241759
4608000,5521441.758241759
9224200,6773153.503184713
10761900,11156651.489361702
7880400,9155456.0
4986000,4904854.148471615
13990700,12923541.420118343
6513600,6947436.269430052
5740200,10128187.301587302
18902100,14871509.401709402
11957400,18696161.76470588
1100800,2627471.186440678
5747200,8194646.79144385
1433600,1211584.2794759825
4802800,6420612.280701755
4379100,10128187.301587302
11878400,1211584.2794759825
5925200,9604430.64516129
14310800,13761523.27586207
5911500,8194646.79144385
6917900,6420612.280701755
6765000,6947436.269430052
6860800,8032119.354838709
12535100,11156651.489361702
10809500,13761523.27586207
18774400,10982058.826923076
4681800,4990861.471861471
409600,2627471.186440678
3776000,3915054.5454545454
12130600,10861135.454545455
4025600,4213171.698113208
12548800,5648964.814814814
102400,2627471.186440678
11085200,10128187.301587302
4256400,6947436.269430052
3187200,3915054.5454545454
15411400,18696161.76470588
23785800,24033901.796407185
5372000,8264716.049382716
2713600,2151101.3698630137
4432600,6525491.338582677
3891200,2627471.186440678
4868900,9390321.212121213
7142500,11156651.489361702
2066000,4213171.698113208
10150500,7917255.395683453
3207300,5424037.226277372
1305600,2151101.3698630137
6420200,8670825.2
5830000,6687035.0
6816000,5521441.758241759
1536000,1681017.3410404625
39360000,3915054.5454545454
5836800,6577257.86163522
844800,2627471.186440678
5540400,4213171.698113208
7007400,9390321.212121213
14548300,7828053.846153846
588800,1681017.3410404625
4822400,6770826.315789473
6669000,9033719.696969697
2585600,3901062.295081967
179200,2151101.3698630137
5087200,6947436.269430052
7088100,5999249.1228070175
10353100,7335302.857142857
3748800,4990861.471861471
4239600,4904854.148471615
640000,2151101.3698630137
3257600,6577257.86163522
8029100,7917255.395683453
4636000,4990861.471861471
1126400,5969066.666666667
6395900,8670825.2
4870400,6577257.86163522
17609600,16927065.36312849
4524500,7427003.493449782
5167600,9907051.612903226
665600,1072818.6046511629
5491200,7427003.493449782
8838600,8194646.79144385
4895900,7828053.846153846
1996800,3915054.5454545454
4876800,3915054.5454545454
7175300,9390321.212121213
5235200,2627471.186440678
51200,1072818.6046511629
9733300,13761523.27586207
8915200,7502446.511627907
5408000,6577257.86163522
4147200,4904854.148471615
972800,1681017.3410404625
1561600,2627471.186440678
7759800,9390321.212121213
3302400,5648964.814814814
1331200,2627471.186440678
12558100,16927065.36312849
4471600,4904854.148471615
6460200,4990861.471861471
1817600,2627471.186440678
6268800,5572875.1773049645
7625600,6770826.315789473
13743100,16927065.36312849
4988900,7917255.395683453
3264000,5521441.758241759
4694400,7502446.511627907
6315200,4990861.471861471
10780500,14871509.401709402
3583000,6947436.269430052
9613300,8670825.2
5043200,2627471.186440678
9285600,11156651.489361702
0,2627471.186440678
1190400,3915054.5454545454
11570800,5999249.1228070175
12935200,11156651.489361702
13051200,4213171.698113208
12453900,15251452.631578946
4802000,7828053.846153846
4258800,11156651.489361702
11727200,24033901.796407185
10350300,11156651.489361702
614400,1072818.6046511629
3660800,2627471.186440678
20104300,11156651.489361702
460800,1072818.6046511629
11424000,8194646.79144385
11292800,11156651.489361702
3592800,5648964.814814814
460800,2151101.3698630137
5880700,7427003.493449782
14550700,7828053.846153846
6224000,5521441.758241759
6214800,10268700.0
7240800,8670825.2
5918400,8264716.049382716
14070400,11156651.489361702
5140800,8194646.79144385
16700800,13761523.27586207
3096200,4990861.471861471
